echeance,strike,type,T,forward,log_moneyness,iv_calculee,variance_totale,gardee,raison_rejet
20260710,6125.0,P,0.06301369863013699,6296.086899287888,-0.02754955689018633,0.1478,0.0013765241643835615,True,ok
20260710,6150.0,C,0.06301369863013699,6296.086899287888,-0.023476231502550484,0.1583,0.0015790533424657536,False,rejet_ITM (on garde l'OTM a ce strike)
20260710,6150.0,P,0.06301369863013699,6296.086899287888,-0.023476231502550484,0.1447,0.001319386493150685,True,ok
20260710,6175.0,C,0.06301369863013699,6296.086899287888,-0.019419430806936068,0.1544,0.001502206246575343,False,rejet_ITM (on garde l'OTM a ce strike)
20260710,6175.0,P,0.06301369863013699,6296.086899287888,-0.019419430806936068,0.1416,0.0012634599452054796,True,ok
20260710,6200.0,C,0.06301369863013699,6296.086899287888,-0.015379021269931063,0.1507,0.0014310719726027398,False,rejet_ITM (on garde l'OTM a ce strike)
20260710,6200.0,P,0.06301369863013699,6296.086899287888,-0.015379021269931063,0.1386,0.0012104906301369865,True,ok
20260710,6225.0,C,0.06301369863013699,6296.086899287888,-0.011354870970205707,0.1472,0.0013653707397260275,False,rejet_ITM (on garde l'OTM a ce strike)
20260710,6225.0,P,0.06301369863013699,6296.086899287888,-0.011354870970205707,0.1355,0.0011569472602739727,True,ok
20260710,6250.0,C,0.06301369863013699,6296.086899287888,-0.007346849572666863,0.1441,0.0013084674794520549,False,rejet_ITM (on garde l'OTM a ce strike)
20260710,6250.0,P,0.06301369863013699,6296.086899287888,-0.007346849572666863,0.1328,0.0011112995068493152,True,ok
20260710,6275.0,C,0.06301369863013699,6296.086899287888,-0.003354828303129384,0.1413,0.0012581119726027398,False,rejet_ITM (on garde l'OTM a ce strike)
20260710,6275.0,P,0.06301369863013699,6296.086899287888,-0.003354828303129384,0.1301,0.001066570493150685,True,ok
20260710,6300.0,C,0.06301369863013699,6296.086899287888,0.000621320076509952,0.1385,0.0012087445205479456,True,ok
20260710,6300.0,P,0.06301369863013699,6296.086899287888,0.000621320076509952,0.1275,0.0010243664383561644,False,rejet_ITM (on garde l'OTM a ce strike)
20260710,6325.0,C,0.06301369863013699,6296.086899287888,0.004581721292606906,0.1361,0.0011672159726027398,True,ok
20260710,6325.0,P,0.06301369863013699,6296.086899287888,0.004581721292606906,0.125,0.0009845890410958905,False,rejet_ITM (on garde l'OTM a ce strike)
20260710,6350.0,C,0.06301369863013699,6296.086899287888,0.00852649958362328,0.1339,0.0011297858356164384,True,ok
20260710,6350.0,P,0.06301369863013699,6296.086899287888,0.00852649958362328,0.1226,0.0009471437808219179,False,rejet_ITM (on garde l'OTM a ce strike)
20260710,6375.0,C,0.06301369863013699,6296.086899287888,0.01245577772351287,0.132,0.001097950684931507,True,ok
20260710,6375.0,P,0.06301369863013699,6296.086899287888,0.01245577772351287,0.1202,0.0009104244383561645,False,rejet_ITM (on garde l'OTM a ce strike)
20260710,6400.0,C,0.06301369863013699,6296.086899287888,0.016369677044649224,0.1303,0.0010698522465753427,True,ok
20260710,6400.0,P,0.06301369863013699,6296.086899287888,0.016369677044649224,0.1174,0.000868502684931507,False,rejet_ITM (on garde l'OTM a ce strike)
20260710,6425.0,C,0.06301369863013699,6296.086899287888,0.02026831746030657,0.1286,0.00104211802739726,True,ok
20260710,6425.0,P,0.06301369863013699,6296.086899287888,0.02026831746030657,0.1146,0.0008275689863013698,False,rejet_ITM (on garde l'OTM a ce strike)
20260710,6450.0,C,0.06301369863013699,6296.086899287888,0.024151817486704225,0.1271,0.001017949123287671,True,ok
20260710,6450.0,P,0.06301369863013699,6296.086899287888,0.024151817486704225,0.1116,0.000784807890410959,False,rejet_ITM (on garde l'OTM a ce strike)
20260710,6475.0,C,0.06301369863013699,6296.086899287888,0.028020294264624573,0.1259,0.000998818164383562,True,ok
20260710,6475.0,P,0.06301369863013699,6296.086899287888,0.028020294264624573,0.1074,0.0007268478904109589,False,rejet_ITM (on garde l'OTM a ce strike)
20260710,6500.0,C,0.06301369863013699,6296.086899287888,0.031873863580614364,0.1248,0.0009814408767123287,True,ok
20260710,6500.0,P,0.06301369863013699,6296.086899287888,0.031873863580614364,0.1026,0.0006633300821917809,False,rejet_ITM (on garde l'OTM a ce strike)
20260710,6525.0,C,0.06301369863013699,6296.086899287888,0.03571263988778007,0.1237,0.000964216082191781,True,ok
20260710,6525.0,P,0.06301369863013699,6296.086899287888,0.03571263988778007,0.0977,0.0006014840273972604,False,rejet_ITM (on garde l'OTM a ce strike)
20260710,6550.0,C,0.06301369863013699,6296.086899287888,0.03953673632618354,0.1225,0.0009455993150684932,True,ok
20260710,6550.0,P,0.06301369863013699,6296.086899287888,0.03953673632618354,0.0912,0.0005241126575342466,False,rejet_ITM (on garde l'OTM a ce strike)
20260710,6575.0,C,0.06301369863013699,6296.086899287888,0.04334626474285126,0.1223,0.0009425141643835619,True,ok
20260710,6575.0,P,0.06301369863013699,6296.086899287888,0.04334626474285126,0.0576,0.0002090643287671233,False,rejet_ITM (on garde l'OTM a ce strike)
20260710,6600.0,C,0.06301369863013699,6296.086899287888,0.0471413357114029,0.1218,0.0009348233424657536,True,ok
20260710,6600.0,P,0.06301369863013699,6296.086899287888,0.0471413357114029,,,False,rejet_ITM (on garde l'OTM a ce strike)
20260717,6000.0,C,0.0821917808219178,6299.451264997531,-0.048703059581894866,0.1893,0.002945300547945205,False,rejet_ITM (on garde l'OTM a ce strike)
20260717,6000.0,P,0.0821917808219178,6299.451264997531,-0.048703059581894866,0.1662,0.002270337534246575,True,ok
20260717,6025.0,C,0.0821917808219178,6299.451264997531,-0.04454504943323124,0.1858,0.0028373950684931503,False,rejet_ITM (on garde l'OTM a ce strike)
20260717,6025.0,P,0.0821917808219178,6299.451264997531,-0.04454504943323124,0.1633,0.0021917991780821917,True,ok
20260717,6050.0,C,0.0821917808219178,6299.451264997531,-0.04040425676719978,0.1811,0.0026956610958904113,False,rejet_ITM (on garde l'OTM a ce strike)
20260717,6050.0,P,0.0821917808219178,6299.451264997531,-0.04040425676719978,0.1602,0.0021093731506849314,True,ok
20260717,6075.0,C,0.0821917808219178,6299.451264997531,-0.03628053958333779,0.1769,0.0025720775342465752,False,rejet_ITM (on garde l'OTM a ce strike)
20260717,6075.0,P,0.0821917808219178,6299.451264997531,-0.03628053958333779,0.1572,0.0020311101369863012,True,ok
20260717,6100.0,C,0.0821917808219178,6299.451264997531,-0.03217375763068432,0.1729,0.002457074794520548,False,rejet_ITM (on garde l'OTM a ce strike)
20260717,6100.0,P,0.0821917808219178,6299.451264997531,-0.03217375763068432,0.1542,0.0019543265753424657,True,ok
20260717,6125.0,C,0.0821917808219178,6299.451264997531,-0.028083772379159266,0.1691,0.0023502583561643836,False,rejet_ITM (on garde l'OTM a ce strike)
20260717,6125.0,P,0.0821917808219178,6299.451264997531,-0.028083772379159266,0.1514,0.0018839967123287671,True,ok
20260717,6150.0,C,0.0821917808219178,6299.451264997531,-0.024010446991523396,0.1654,0.002248533698630137,False,rejet_ITM (on garde l'OTM a ce strike)
20260717,6150.0,P,0.0821917808219178,6299.451264997531,-0.024010446991523396,0.1485,0.0018125136986301368,True,ok
20260717,6175.0,C,0.0821917808219178,6299.451264997531,-0.019953646295909067,0.1616,0.0021464021917808216,False,rejet_ITM (on garde l'OTM a ce strike)
20260717,6175.0,P,0.0821917808219178,6299.451264997531,-0.019953646295909067,0.1458,0.001747203287671233,True,ok
20260717,6200.0,C,0.0821917808219178,6299.451264997531,-0.015913236758904038,0.1583,0.0020596347945205477,False,rejet_ITM (on garde l'OTM a ce strike)
20260717,6200.0,P,0.0821917808219178,6299.451264997531,-0.015913236758904038,0.1429,0.0016783898630136984,True,ok
20260717,6225.0,C,0.0821917808219178,6299.451264997531,-0.011889086459178657,0.1553,0.0019823087671232875,False,rejet_ITM (on garde l'OTM a ce strike)
20260717,6225.0,P,0.0821917808219178,6299.451264997531,-0.011889086459178657,0.1401,0.001613261095890411,True,ok
20260717,6250.0,C,0.0821917808219178,6299.451264997531,-0.007881065061639788,0.1523,0.0019064621917808215,False,rejet_ITM (on garde l'OTM a ce strike)
20260717,6250.0,P,0.0821917808219178,6299.451264997531,-0.007881065061639788,0.1374,0.0015516789041095888,True,ok
20260717,6275.0,C,0.0821917808219178,6299.451264997531,-0.003889043792102284,0.1496,0.0018394652054794522,False,rejet_ITM (on garde l'OTM a ce strike)
20260717,6275.0,P,0.0821917808219178,6299.451264997531,-0.003889043792102284,0.1348,0.0014935101369863012,True,ok
20260717,6300.0,C,0.0821917808219178,6299.451264997531,8.710458753718713e-05,0.147,0.0017760821917808215,True,ok
20260717,6300.0,P,0.0821917808219178,6299.451264997531,8.710458753718713e-05,0.1323,0.0014386265753424659,False,rejet_ITM (on garde l'OTM a ce strike)
20260717,6325.0,C,0.0821917808219178,6299.451264997531,0.004047505803633944,0.1447,0.0017209389041095888,True,ok
20260717,6325.0,P,0.0821917808219178,6299.451264997531,0.004047505803633944,0.1298,0.0013847704109589039,False,rejet_ITM (on garde l'OTM a ce strike)
20260717,6350.0,C,0.0821917808219178,6299.451264997531,0.007992284094650342,0.1426,0.0016713501369863013,True,ok
20260717,6350.0,P,0.0821917808219178,6299.451264997531,0.007992284094650342,0.1275,0.0013361301369863013,False,rejet_ITM (on garde l'OTM a ce strike)
20260717,6375.0,C,0.0821917808219178,6299.451264997531,0.011921562234539955,0.1408,0.0016294224657534247,True,ok
20260717,6375.0,P,0.0821917808219178,6299.451264997531,0.011921562234539955,0.1252,0.0012883594520547946,False,rejet_ITM (on garde l'OTM a ce strike)
20260717,6400.0,C,0.0821917808219178,6299.451264997531,0.015835461555676333,0.139,0.0015880273972602743,True,ok
20260717,6400.0,P,0.0821917808219178,6299.451264997531,0.015835461555676333,0.1226,0.0012354049315068494,False,rejet_ITM (on garde l'OTM a ce strike)
20260717,6425.0,C,0.0821917808219178,6299.451264997531,0.01973410197133349,0.1375,0.0015539383561643837,True,ok
20260717,6425.0,P,0.0821917808219178,6299.451264997531,0.01973410197133349,0.1198,0.0011796197260273973,False,rejet_ITM (on garde l'OTM a ce strike)
20260717,6450.0,C,0.0821917808219178,6299.451264997531,0.023617601997731167,0.1361,0.001522455616438356,True,ok
20260717,6450.0,P,0.0821917808219178,6299.451264997531,0.023617601997731167,0.1174,0.001132829589041096,False,rejet_ITM (on garde l'OTM a ce strike)
20260717,6475.0,C,0.0821917808219178,6299.451264997531,0.02748607877565154,0.1347,0.00149129506849315,True,ok
20260717,6475.0,P,0.0821917808219178,6299.451264997531,0.02748607877565154,0.1142,0.001071915616438356,False,rejet_ITM (on garde l'OTM a ce strike)
20260717,6500.0,C,0.0821917808219178,6299.451264997531,0.03133964809164157,0.1334,0.0014626487671232874,True,ok
20260717,6500.0,P,0.0821917808219178,6299.451264997531,0.03133964809164157,0.1106,0.0010053994520547946,False,rejet_ITM (on garde l'OTM a ce strike)
20260717,6525.0,C,0.0821917808219178,6299.451264997531,0.035178424398807084,0.1324,0.0014408021917808216,True,ok
20260717,6525.0,P,0.0821917808219178,6299.451264997531,0.035178424398807084,0.1066,0.0009339912328767123,False,rejet_ITM (on garde l'OTM a ce strike)
20260717,6550.0,C,0.0821917808219178,6299.451264997531,0.03900252083721058,0.1315,0.0014212808219178084,True,ok
20260717,6550.0,P,0.0821917808219178,6299.451264997531,0.03900252083721058,0.1018,0.0008517731506849316,False,rejet_ITM (on garde l'OTM a ce strike)
20260717,6575.0,C,0.0821917808219178,6299.451264997531,0.042812049253878326,0.1308,0.001406189589041096,True,ok
20260717,6575.0,P,0.0821917808219178,6299.451264997531,0.042812049253878326,0.0945,0.0007339931506849315,False,rejet_ITM (on garde l'OTM a ce strike)
20260717,6600.0,C,0.0821917808219178,6299.451264997531,0.046607120222429986,0.1301,0.001391178904109589,True,ok
20260717,6600.0,P,0.0821917808219178,6299.451264997531,0.046607120222429986,0.0783,0.0005039087671232876,False,rejet_ITM (on garde l'OTM a ce strike)
